Id,activity_data,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_week,total_minutes,weekday_weekend,activity_levels
2347167796,2016-04-14,10129,6.70,6.70,0.00,0.02,2.74,3.94,0.00,1,48,206,705,2010,Thursday,960,Weekday,Very_Active
4020332650,2016-04-14,108,0.08,0.08,0.00,0.00,0.00,0.03,0.00,0,0,3,1437,2011,Thursday,1440,Weekday,Sedentary
6962181067,2016-04-26,10433,6.90,6.90,0.00,2.58,0.42,3.90,0.00,36,7,254,680,2012,Tuesday,977,Weekday,Very_Active
1503960366,2016-04-25,15355,9.80,9.80,0.00,5.29,0.57,3.94,0.00,73,14,216,814,2013,Monday,1117,Weekday,Very_Active
3372868164,2016-04-18,6798,4.64,4.64,0.00,1.08,0.20,3.35,0.00,20,7,343,1070,2014,Monday,1440,Weekday,Lightly Active
8792009665,2016-02-05,1831,1.17,1.17,0.00,0.00,0.00,1.17,0.00,0,0,101,916,2015,Friday,1017,Weekday,Sedentary
2873212765,2016-04-05,8278,5.56,5.56,0.00,0.00,0.00,5.56,0.00,0,0,420,1020,2015,Tuesday,1440,Weekday,Fairly Active
4702921684,2016-01-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2017,Tuesday,1440,Weekday,Sedentary
6117666160,2016-04-18,5153,3.91,3.91,0.00,0.00,0.00,3.89,0.00,0,0,241,759,2018,Monday,1000,Weekday,Lightly Active
2873212765,2016-04-23,9317,6.35,6.35,0.00,2.09,0.23,4.02,0.01,28,5,330,1077,2021,Saturday,1440,Weekend,Fairly Active
5553957443,2016-12-04,11596,7.57,7.57,0.00,1.37,0.79,5.41,0.00,19,13,277,767,2026,Sunday,1076,Weekend,Very_Active
6962181067,2016-04-17,10145,6.71,6.71,0.00,0.33,0.68,5.69,0.00,5,13,295,634,2027,Sunday,947,Weekend,Very_Active
1844505072,2016-12-04,6697,4.43,4.43,0.00,0.00,0.00,4.43,0.00,0,0,339,1101,2030,Sunday,1440,Weekend,Lightly Active
5553957443,2016-04-25,10946,7.19,7.19,0.00,2.93,0.57,3.69,0.00,51,11,201,732,2033,Monday,995,Weekday,Very_Active
6962181067,2016-04-27,10320,6.82,6.82,0.00,0.55,2.02,4.25,0.00,7,38,279,697,2034,Wednesday,1021,Weekday,Very_Active
1503960366,2016-04-19,15506,9.88,9.88,0.00,3.53,1.32,5.03,0.00,50,31,264,775,2035,Tuesday,1120,Weekday,Very_Active
2347167796,2016-04-13,10352,7.01,7.01,0.00,1.66,1.94,3.41,0.00,19,32,195,676,2038,Wednesday,922,Weekday,Very_Active
6962181067,2016-04-18,11404,7.54,7.54,0.00,0.83,2.39,4.32,0.00,13,42,238,689,2039,Monday,982,Weekday,Very_Active
8792009665,2016-12-04,2564,1.64,1.64,0.00,0.00,0.00,1.64,0.00,0,0,116,831,2044,Sunday,947,Weekend,Sedentary
6117666160,2016-02-05,4933,3.73,3.73,0.00,0.00,0.00,3.73,0.00,0,0,236,1204,2044,Friday,1440,Weekday,Sedentary
8253242879,2016-12-04,9033,7.16,7.16,0.00,5.43,0.14,1.59,0.00,40,2,154,1244,2044,Sunday,1440,Weekend,Fairly Active
3372868164,2016-04-29,9135,6.23,6.23,0.00,0.00,0.00,6.22,0.01,0,0,402,1038,2044,Friday,1440,Weekday,Fairly Active
6962181067,2016-04-19,10742,7.10,7.10,0.00,2.10,2.13,2.87,0.00,35,41,195,659,2046,Tuesday,930,Weekday,Very_Active
2347167796,2016-04-21,10080,6.75,6.75,0.00,1.85,1.53,3.38,0.00,23,26,208,761,2048,Thursday,1018,Weekday,Very_Active
7086361926,2016-04-24,3520,2.16,2.16,0.00,0.00,0.00,2.15,0.00,0,0,125,566,2049,Sunday,691,Weekend,Sedentary
7007744171,2016-04-30,3761,2.52,2.52,0.00,0.00,0.00,2.52,0.00,0,0,200,1240,2051,Saturday,1440,Weekend,Sedentary
6775888955,2016-04-24,2153,1.54,1.54,0.00,0.77,0.62,0.15,0.00,11,18,11,1400,2053,Sunday,1440,Weekend,Sedentary
3372868164,2016-04-26,8283,5.79,5.79,0.00,1.85,0.05,3.87,0.01,22,2,333,1083,2057,Tuesday,1440,Weekday,Fairly Active
6290855005,2016-04-21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060,Thursday,1440,Weekday,Sedentary
6290855005,2016-04-26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060,Tuesday,1440,Weekday,Sedentary
6290855005,2016-04-29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2060,Friday,1440,Weekday,Sedentary
1844505072,2016-04-21,8054,5.32,5.32,0.00,0.12,0.52,4.68,0.00,2,13,308,1117,2062,Thursday,1440,Weekday,Fairly Active
1927972279,2016-04-17,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Sunday,1440,Weekend,Sedentary
1927972279,2016-04-19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Tuesday,1440,Weekday,Sedentary
1927972279,2016-04-20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Wednesday,1440,Weekday,Sedentary
1927972279,2016-04-27,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Wednesday,1440,Weekday,Sedentary
1927972279,2016-04-29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Friday,1440,Weekday,Sedentary
1927972279,2016-05-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Thursday,1440,Weekday,Sedentary
1927972279,2016-08-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Friday,1440,Weekday,Sedentary
1927972279,2016-09-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Monday,1440,Weekday,Sedentary
1927972279,2016-10-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Wednesday,1440,Weekday,Sedentary
1927972279,2016-11-05,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2063,Saturday,1440,Weekend,Sedentary
2873212765,2016-04-15,8482,5.70,5.70,0.00,0.00,0.00,5.69,0.01,0,0,448,992,2063,Friday,1440,Weekday,Fairly Active
1927972279,2016-04-16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2064,Saturday,1440,Weekend,Sedentary
1927972279,2016-04-21,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2064,Thursday,1440,Weekday,Sedentary
1927972279,2016-04-30,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2064,Saturday,1440,Weekend,Sedentary
3372868164,2016-04-14,8844,6.03,6.03,0.00,0.34,1.03,4.65,0.01,6,25,370,1039,2065,Thursday,1440,Weekday,Fairly Active
4558609924,2016-02-05,7891,5.22,5.22,0.00,0.00,0.00,5.22,0.00,0,0,383,1057,2066,Friday,1440,Weekday,Fairly Active
6962181067,2016-05-05,10524,6.96,6.96,0.00,0.99,1.16,4.81,0.00,14,22,305,591,2066,Thursday,932,Weekday,Very_Active
5553957443,2016-04-21,12346,8.06,8.06,0.00,2.95,2.16,2.96,0.00,47,42,177,801,2066,Thursday,1067,Weekday,Very_Active
8792009665,2016-04-27,1758,1.13,1.13,0.00,0.00,0.00,1.13,0.00,0,0,112,900,2067,Wednesday,1012,Weekday,Sedentary
8792009665,2016-04-05,2283,1.46,1.46,0.00,0.00,0.00,1.46,0.00,0,0,129,848,2067,Tuesday,977,Weekday,Sedentary
6775888955,2016-04-17,2497,1.79,1.79,0.00,0.35,1.13,0.31,0.00,5,24,19,1392,2067,Sunday,1440,Weekend,Sedentary
2022484408,2016-04-23,6001,4.21,4.21,0.00,0.00,0.00,4.21,0.00,0,0,249,1191,2069,Saturday,1440,Weekend,Lightly Active
4445114986,2016-04-05,2923,1.96,1.96,0.00,0.00,0.00,1.96,0.00,0,0,180,897,2070,Tuesday,1077,Weekday,Sedentary
4445114986,2016-04-25,3385,2.27,2.27,0.00,0.00,0.00,2.27,0.00,0,0,179,916,2070,Monday,1095,Weekday,Sedentary
6962181067,2016-03-05,12109,8.12,8.12,0.00,1.74,2.04,4.33,0.00,21,36,267,654,2072,Saturday,978,Weekend,Very_Active
7007744171,2016-04-16,4631,3.10,3.10,0.00,0.00,0.00,3.10,0.00,0,0,203,1155,2076,Saturday,1358,Weekend,Sedentary
4558609924,2016-04-23,6890,4.55,4.55,0.00,0.34,0.20,4.01,0.00,5,5,308,1122,2085,Saturday,1440,Weekend,Lightly Active
6962181067,2016-04-05,10147,6.71,6.71,0.00,0.47,1.68,4.55,0.00,15,36,284,683,2086,Tuesday,1018,Weekday,Very_Active
6962181067,2016-04-22,10725,7.09,7.09,0.00,1.77,1.55,3.77,0.00,30,33,240,659,2086,Friday,962,Weekday,Very_Active
4319703577,2016-04-30,8221,5.52,5.52,0.00,0.40,1.61,3.51,0.00,6,38,196,695,2092,Saturday,935,Weekend,Fairly Active
1927972279,2016-04-22,149,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0,0,10,1430,2093,Friday,1440,Weekday,Sedentary
3372868164,2016-04-13,9715,6.63,6.63,0.00,0.99,0.34,5.27,0.02,16,8,371,1045,2093,Wednesday,1440,Weekday,Fairly Active
5553957443,2016-04-26,11886,7.76,7.76,0.00,2.37,0.93,4.46,0.00,40,18,238,750,2093,Tuesday,1046,Weekday,Very_Active
2873212765,2016-04-20,9202,6.30,6.30,0.00,1.51,0.12,4.66,0.01,22,5,378,1035,2094,Wednesday,1440,Weekday,Fairly Active
4558609924,2016-04-22,9601,6.35,6.35,0.00,1.37,1.50,3.47,0.00,20,25,273,1122,2094,Friday,1440,Weekday,Fairly Active
4445114986,2016-04-13,2961,1.99,1.99,0.00,0.00,0.00,1.99,0.00,0,0,194,840,2095,Wednesday,1034,Weekday,Sedentary
3372868164,2016-04-27,7904,5.42,5.42,0.00,1.58,0.63,3.19,0.01,24,13,346,1057,2095,Wednesday,1440,Weekday,Fairly Active
2347167796,2016-04-25,9482,6.38,6.38,0.00,1.27,0.52,4.60,0.00,15,11,277,653,2095,Monday,956,Weekday,Fairly Active
2873212765,2016-08-05,8168,5.54,5.54,0.00,2.90,0.00,2.64,0.00,46,0,326,1068,2096,Friday,1440,Weekday,Fairly Active
7007744171,2016-04-15,5273,3.53,3.53,0.00,0.00,0.00,3.53,0.00,0,0,202,1238,2098,Friday,1440,Weekday,Lightly Active
4558609924,2016-04-27,9557,6.32,6.32,0.00,1.96,0.89,3.46,0.00,27,14,312,1087,2098,Wednesday,1440,Weekday,Fairly Active
1927972279,2016-04-25,152,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0,0,12,1303,2100,Monday,1315,Weekday,Sedentary
4558609924,2016-04-30,10319,6.82,6.82,0.00,0.47,1.89,4.46,0.00,7,29,293,1111,2105,Saturday,1440,Weekend,Very_Active
5553957443,2016-04-22,11682,7.63,7.63,0.00,1.38,0.63,5.60,0.00,25,16,270,781,2105,Friday,1092,Weekday,Very_Active
6962181067,2016-09-05,12342,8.72,8.68,3.17,3.90,1.18,3.65,0.00,43,21,231,607,2105,Monday,902,Weekday,Very_Active
1927972279,2016-04-18,244,0.17,0.17,0.00,0.00,0.00,0.17,0.00,0,0,17,1423,2111,Monday,1440,Weekday,Sedentary
8253242879,2016-04-17,10204,7.91,7.91,0.00,5.43,0.15,2.33,0.00,41,5,157,1237,2112,Sunday,1440,Weekend,Very_Active
4445114986,2016-12-04,3276,2.20,2.20,0.00,0.00,0.00,2.20,0.00,0,0,196,787,2113,Sunday,983,Weekend,Sedentary
4319703577,2016-12-04,7753,5.20,5.20,0.00,0.00,0.00,0.00,0.00,0,0,0,1440,2115,Sunday,1440,Weekend,Fairly Active
4558609924,2016-04-18,8940,5.91,5.91,0.00,0.98,0.93,4.00,0.00,14,15,331,1080,2116,Monday,1440,Weekday,Fairly Active
5553957443,2016-03-05,12848,8.39,8.39,0.00,1.50,1.20,5.68,0.00,26,29,247,812,2116,Saturday,1114,Weekend,Very_Active
4558609924,2016-04-17,9634,6.40,6.40,0.00,0.55,1.14,4.71,0.00,7,19,304,1110,2117,Sunday,1440,Weekend,Fairly Active
4445114986,2016-05-05,3800,2.55,2.55,0.00,0.12,0.24,2.18,0.00,2,6,185,734,2120,Thursday,927,Weekday,Sedentary
4558609924,2016-04-15,7795,5.15,5.15,0.00,0.59,0.84,3.73,0.00,17,30,262,1131,2121,Friday,1440,Weekday,Fairly Active
4445114986,2016-07-05,5183,3.59,3.59,0.00,2.13,0.19,1.25,0.00,26,4,108,866,2123,Tuesday,1004,Weekday,Lightly Active
3372868164,2016-04-21,8857,6.07,6.07,0.00,1.15,0.26,4.64,0.01,18,9,376,1037,2124,Thursday,1440,Weekday,Fairly Active
2320127002,2016-12-04,10725,7.49,7.49,0.00,1.17,0.31,6.01,0.00,13,9,306,1112,2124,Sunday,1440,Weekend,Very_Active
6775888955,2016-04-15,1282,0.92,0.92,0.00,0.00,0.00,0.92,0.00,0,0,58,976,2127,Friday,1034,Weekday,Sedentary
1844505072,2016-04-14,7937,5.25,5.25,0.00,0.00,0.00,5.23,0.00,0,0,373,843,2130,Thursday,1216,Weekday,Fairly Active
4558609924,2016-11-05,9108,6.02,6.02,0.00,0.26,1.82,3.94,0.00,4,31,324,1081,2131,Saturday,1440,Weekend,Fairly Active
8253242879,2016-04-23,9282,6.26,6.26,0.00,2.09,1.04,3.13,0.00,30,26,191,1193,2132,Saturday,1440,Weekend,Fairly Active
2347167796,2016-04-15,10465,6.92,6.92,0.00,0.07,1.42,5.43,0.00,1,24,284,720,2133,Friday,1029,Weekday,Very_Active
4319703577,2016-04-13,8204,5.50,5.50,0.00,0.53,0.59,1.31,0.00,8,15,96,1234,2135,Wednesday,1353,Weekday,Fairly Active
1644430081,2016-04-21,1223,0.89,0.89,0.00,0.00,0.00,0.88,0.01,0,0,38,1402,2140,Thursday,1440,Weekday,Sedentary
2873212765,2016-04-16,9685,6.65,6.65,0.00,3.11,0.02,3.51,0.01,47,1,305,1087,2148,Saturday,1440,Weekend,Fairly Active
4445114986,2016-04-23,4363,2.93,2.93,0.00,0.00,0.00,2.93,0.00,0,0,201,1239,2149,Saturday,1440,Weekend,Sedentary
4445114986,2016-04-21,3809,2.56,2.56,0.00,0.00,0.00,2.54,0.00,0,0,215,756,2150,Thursday,971,Weekday,Sedentary
1927972279,2016-04-13,356,0.25,0.25,0.00,0.00,0.00,0.25,0.00,0,0,32,986,2151,Wednesday,1018,Weekday,Sedentary
5553957443,2016-05-05,14331,9.51,9.51,0.00,3.43,1.66,4.43,0.00,44,29,241,692,2156,Thursday,1006,Weekday,Very_Active
4319703577,2016-07-05,7937,5.33,5.33,0.00,0.19,1.05,4.08,0.00,3,28,279,586,2158,Tuesday,896,Weekday,Fairly Active
1503960366,2016-04-27,18134,12.21,12.21,0.00,6.40,0.41,5.41,0.00,78,11,243,1108,2159,Wednesday,1440,Weekday,Very_Active
6962181067,2016-02-05,12912,8.54,8.54,0.00,1.20,2.00,5.34,0.00,18,39,313,655,2162,Friday,1025,Weekday,Very_Active
5553957443,2016-04-29,12764,8.33,8.33,0.00,2.79,0.64,4.91,0.00,46,15,270,709,2169,Friday,1040,Weekday,Very_Active
4558609924,2016-04-24,8563,5.66,5.66,0.00,0.00,0.00,5.65,0.00,0,0,395,1045,2173,Sunday,1440,Weekend,Fairly Active
6962181067,2016-04-16,13217,8.74,8.74,0.00,3.66,0.19,4.88,0.00,50,3,280,741,2173,Saturday,1074,Weekend,Very_Active
6962181067,2016-04-20,13928,9.55,9.55,0.00,4.28,0.19,5.09,0.00,48,4,297,639,2174,Wednesday,988,Weekday,Very_Active
6290855005,2016-09-05,6277,4.75,4.75,0.00,0.00,0.00,4.73,0.02,0,0,264,800,2175,Monday,1064,Weekday,Lightly Active
4319703577,2016-04-29,7990,5.36,5.36,0.00,0.45,0.79,4.12,0.00,6,18,289,624,2175,Friday,937,Weekday,Fairly Active
2022484408,2016-04-16,10100,7.09,7.09,0.00,3.15,0.55,3.39,0.00,41,11,151,1237,2177,Saturday,1440,Weekend,Very_Active
6962181067,2016-04-21,11835,9.71,7.88,4.08,3.99,2.10,3.51,0.11,53,27,214,708,2179,Thursday,1002,Weekday,Very_Active
4445114986,2016-04-16,3945,2.65,2.65,0.00,0.00,0.00,2.65,0.00,0,0,225,716,2180,Saturday,941,Weekend,Sedentary
4445114986,2016-10-05,3915,2.63,2.63,0.00,0.00,0.00,2.63,0.00,0,0,231,783,2181,Wednesday,1014,Weekday,Sedentary
6962181067,2016-04-28,12627,8.35,8.35,0.00,2.51,0.24,5.59,0.00,38,8,288,621,2182,Thursday,955,Weekday,Very_Active
4558609924,2016-04-28,9451,6.25,6.25,0.00,0.02,0.27,5.95,0.00,1,11,367,985,2185,Thursday,1364,Weekday,Fairly Active
2347167796,2016-04-24,9471,6.26,6.26,0.00,0.00,0.00,6.26,0.00,0,0,360,584,2187,Sunday,944,Weekend,Fairly Active
8792009665,2016-04-20,3147,2.01,2.01,0.00,0.00,0.28,1.74,0.00,0,10,139,744,2188,Wednesday,893,Weekday,Sedentary
8877689391,2016-02-05,4790,3.64,3.64,0.00,0.00,0.00,3.56,0.00,0,0,105,1335,2189,Friday,1440,Weekday,Sedentary
4445114986,2016-04-14,3974,2.67,2.67,0.00,0.00,0.00,2.67,0.00,0,0,231,717,2194,Thursday,948,Weekday,Sedentary
2347167796,2016-04-27,11423,7.58,7.58,0.00,1.86,0.40,5.32,0.00,26,9,295,623,2194,Wednesday,953,Weekday,Very_Active
6962181067,2016-04-25,13239,9.27,9.08,2.79,3.02,1.68,4.46,0.10,35,31,282,637,2194,Monday,985,Weekday,Very_Active
1927972279,2016-03-05,1326,0.92,0.92,0.00,0.73,0.00,0.18,0.00,10,0,17,1413,2195,Saturday,1440,Weekend,Sedentary
4445114986,2016-04-29,4676,3.14,3.14,0.00,0.00,0.00,3.13,0.00,0,0,226,1106,2196,Friday,1332,Weekday,Sedentary
2347167796,2016-04-20,10999,7.27,7.27,0.00,0.68,1.81,4.78,0.00,11,43,269,1011,2198,Wednesday,1334,Weekday,Very_Active
4319703577,2016-04-19,8925,5.99,5.99,0.00,0.00,0.00,5.99,0.00,0,0,311,604,2200,Tuesday,915,Weekday,Fairly Active
4445114986,2016-04-28,4493,3.01,3.01,0.00,0.00,0.00,3.01,0.00,0,0,236,762,2203,Thursday,998,Weekday,Sedentary
4020332650,2016-02-05,475,0.34,0.34,0.00,0.00,0.04,0.29,0.00,0,11,31,1350,2207,Friday,1392,Weekday,Sedentary
4445114986,2016-06-05,4514,3.03,3.03,0.00,0.00,0.00,3.03,0.00,0,0,229,809,2211,Sunday,1038,Weekend,Sedentary
8253242879,2016-04-21,11268,8.56,8.56,0.00,5.88,0.93,1.75,0.00,49,20,172,1199,2218,Thursday,1440,Weekday,Very_Active
1927972279,2016-12-04,678,0.47,0.47,0.00,0.00,0.00,0.47,0.00,0,0,55,734,2220,Sunday,789,Weekend,Sedentary
4319703577,2016-04-20,8954,6.01,6.01,0.00,0.00,0.68,5.31,0.00,0,18,306,671,2220,Wednesday,995,Weekday,Fairly Active
1927972279,2016-04-15,980,0.68,0.68,0.00,0.00,0.00,0.68,0.00,0,0,51,941,2221,Friday,992,Weekday,Sedentary
1644430081,2016-04-05,2309,1.68,1.68,0.00,0.00,0.00,1.66,0.02,0,0,52,1388,2222,Tuesday,1440,Weekday,Sedentary
4558609924,2016-04-26,9148,6.05,6.05,0.00,0.43,2.03,3.59,0.00,12,41,283,1062,2223,Tuesday,1398,Weekday,Fairly Active
4558609924,2016-09-05,11451,7.57,7.57,0.00,0.43,1.62,5.52,0.00,6,30,339,1065,2223,Monday,1440,Weekday,Very_Active
6775888955,2016-04-16,4732,3.39,3.39,0.00,2.52,0.81,0.06,0.00,36,18,9,1377,2225,Saturday,1440,Weekend,Sedentary
7007744171,2016-01-05,5600,3.75,3.75,0.00,0.00,0.00,3.75,0.00,0,0,237,1142,2225,Tuesday,1379,Weekday,Lightly Active
6117666160,2016-04-17,7150,5.40,5.40,0.00,0.00,0.00,5.40,0.00,0,0,312,702,2225,Sunday,1014,Weekend,Lightly Active
4558609924,2016-04-25,8095,5.35,5.35,0.00,0.59,0.25,4.51,0.00,18,10,340,993,2225,Monday,1361,Weekday,Fairly Active
1927972279,2016-07-05,1510,1.04,1.04,0.00,0.00,0.00,1.04,0.00,0,0,48,1392,2229,Tuesday,1440,Weekday,Sedentary
4319703577,2016-11-05,9129,6.13,6.13,0.00,0.20,0.74,5.18,0.00,3,18,311,574,2232,Saturday,906,Weekend,Fairly Active
4319703577,2016-03-05,9648,6.47,6.47,0.00,0.58,1.07,4.83,0.00,8,26,287,669,2235,Saturday,990,Weekend,Fairly Active
4319703577,2016-04-26,9899,6.64,6.64,0.00,0.57,0.92,5.15,0.00,8,21,288,649,2236,Tuesday,966,Weekday,Fairly Active
4702921684,2016-04-22,1664,1.35,1.35,0.00,0.00,0.00,1.35,0.00,0,0,72,1341,2241,Friday,1413,Weekday,Sedentary
2873212765,2016-04-22,7286,4.90,4.90,0.00,0.46,0.00,4.42,0.02,46,0,366,1028,2241,Friday,1440,Weekday,Lightly Active
4445114986,2016-01-05,5232,3.51,3.51,0.00,0.00,0.00,3.51,0.00,0,0,240,741,2246,Tuesday,981,Weekday,Lightly Active
4445114986,2016-04-24,5002,3.36,3.36,0.00,0.00,0.00,3.36,0.00,0,0,244,1196,2247,Sunday,1440,Weekend,Lightly Active
4445114986,2016-04-18,6155,4.24,4.24,0.00,2.00,0.29,1.95,0.00,25,6,162,1247,2248,Monday,1440,Weekday,Lightly Active
6117666160,2016-08-05,7328,5.53,5.53,0.00,0.00,0.00,5.53,0.00,0,0,318,517,2250,Friday,835,Weekday,Lightly Active
6962181067,2016-04-29,10762,7.11,7.11,0.00,0.82,0.48,5.81,0.00,12,15,369,645,2254,Friday,1041,Weekday,Very_Active
5553957443,2016-04-15,16556,10.86,10.86,0.00,4.16,1.98,4.71,0.00,58,38,239,689,2254,Friday,1024,Weekday,Very_Active
4319703577,2016-10-05,9487,6.37,6.37,0.00,0.21,0.46,5.70,0.00,3,12,329,555,2260,Wednesday,899,Weekday,Fairly Active
4558609924,2016-05-05,10611,7.01,7.01,0.00,1.01,0.50,5.51,0.00,14,8,370,1048,2262,Thursday,1440,Weekday,Very_Active
4319703577,2016-06-05,9524,6.42,6.42,0.00,0.41,0.47,5.46,0.00,6,11,314,692,2266,Sunday,1023,Weekend,Fairly Active
4319703577,2016-02-05,9261,6.24,6.24,0.00,0.00,0.44,5.71,0.00,0,11,344,585,2270,Friday,940,Weekday,Fairly Active
5553957443,2016-09-05,11611,7.58,7.58,0.00,2.13,0.89,4.56,0.00,59,22,251,667,2272,Monday,999,Weekday,Very_Active
6117666160,2016-04-30,6987,5.28,5.28,0.00,0.00,0.00,5.28,0.00,0,0,343,1040,2275,Saturday,1383,Weekend,Lightly Active
6775888955,2016-04-30,2503,1.79,1.79,0.00,0.16,0.16,1.48,0.00,3,9,84,1344,2280,Saturday,1440,Weekend,Sedentary
4445114986,2016-09-05,5275,3.54,3.54,0.00,0.00,0.00,3.54,0.00,0,0,266,641,2281,Monday,907,Weekday,Lightly Active
4319703577,2016-04-05,10429,7.02,7.02,0.00,0.59,0.58,5.85,0.00,8,13,313,1106,2282,Tuesday,1440,Weekday,Very_Active
7007744171,2016-04-23,8093,5.41,5.41,0.00,0.13,1.13,4.15,0.00,2,25,223,1190,2284,Saturday,1440,Weekend,Fairly Active
5553957443,2016-04-19,15482,10.11,10.11,0.00,4.28,1.66,4.18,0.00,69,28,249,756,2284,Tuesday,1102,Weekday,Very_Active
4057192912,2016-12-04,5394,4.03,4.03,0.00,0.00,0.00,3.94,0.00,0,0,164,1276,2286,Sunday,1440,Weekend,Lightly Active
4445114986,2016-04-26,6326,4.41,4.41,0.00,2.41,0.04,1.96,0.00,29,1,180,839,2291,Tuesday,1049,Weekday,Lightly Active
2022484408,2016-04-28,10140,7.12,7.12,0.00,0.41,1.33,5.39,0.00,6,20,291,1123,2296,Thursday,1440,Weekday,Very_Active
8792009665,2016-03-05,2421,1.55,1.55,0.00,0.00,0.00,1.55,0.00,0,0,156,739,2297,Saturday,895,Weekend,Sedentary
4319703577,2016-04-14,10210,6.88,6.88,0.00,0.11,0.33,6.44,0.00,1,9,339,589,2302,Thursday,938,Weekday,Very_Active
6117666160,2016-04-24,7623,5.76,5.76,0.00,0.00,0.00,5.76,0.00,0,0,362,711,2305,Sunday,1073,Weekend,Fairly Active
4057192912,2016-04-13,5974,4.47,4.47,0.00,0.00,0.00,4.37,0.00,0,0,160,1280,2306,Wednesday,1440,Weekday,Lightly Active
2022484408,2016-04-14,10690,7.50,7.50,0.00,2.48,0.21,4.82,0.00,32,3,257,1148,2312,Thursday,1440,Weekday,Very_Active
4319703577,2016-04-25,9259,6.21,6.21,0.00,0.00,0.28,5.93,0.00,0,8,390,544,2314,Monday,942,Weekday,Fairly Active
6775888955,2016-01-05,2487,1.78,1.78,0.00,0.48,0.62,0.68,0.00,9,34,50,1347,2319,Tuesday,1440,Weekday,Sedentary
1927972279,2016-04-24,2090,1.45,1.45,0.00,0.07,0.24,1.14,0.00,1,6,75,1358,2324,Sunday,1440,Weekend,Sedentary
4319703577,2016-04-27,10780,7.23,7.23,0.00,0.41,1.92,4.91,0.00,6,47,300,680,2324,Wednesday,1033,Weekday,Very_Active
5553957443,2016-04-14,17022,11.12,11.12,0.00,4.00,2.45,4.67,0.00,61,41,256,693,2324,Thursday,1051,Weekday,Very_Active
5553957443,2016-10-05,16358,10.71,10.71,0.00,3.87,1.61,5.20,0.00,61,40,265,707,2335,Wednesday,1073,Weekday,Very_Active
4445114986,2016-02-05,6910,4.75,4.75,0.00,2.21,0.19,2.35,0.00,27,4,200,667,2336,Friday,898,Weekday,Lightly Active
1927972279,2016-04-05,1786,1.24,1.24,0.00,0.00,0.00,1.24,0.00,0,0,87,1353,2338,Tuesday,1440,Weekday,Sedentary
1644430081,2016-04-22,3673,2.67,2.67,0.00,0.00,0.00,2.66,0.01,0,0,86,1354,2344,Friday,1440,Weekday,Sedentary
2347167796,2016-12-04,10113,6.83,6.83,0.00,2.00,0.62,4.20,0.00,28,13,320,964,2344,Sunday,1325,Weekend,Very_Active
4319703577,2016-09-05,10378,6.96,6.96,0.00,0.14,0.56,6.25,0.00,2,14,374,490,2345,Monday,880,Weekday,Very_Active
2347167796,2016-04-19,6711,4.44,4.44,0.00,0.00,0.00,4.44,0.00,0,7,382,648,2346,Tuesday,1037,Weekday,Lightly Active
1927972279,2016-04-28,1675,1.16,1.16,0.00,0.00,0.00,1.16,0.00,0,0,95,1167,2351,Thursday,1262,Weekday,Sedentary
4445114986,2016-04-27,7243,5.03,5.03,0.00,2.62,0.03,2.38,0.00,32,1,194,839,2361,Wednesday,1066,Weekday,Lightly Active
6117666160,2016-01-05,8915,6.73,6.73,0.00,0.00,0.00,6.73,0.00,0,0,397,525,2361,Tuesday,922,Weekday,Fairly Active
6962181067,2016-10-05,15448,10.21,10.21,0.00,3.47,1.75,4.99,0.00,62,34,275,626,2361,Wednesday,997,Weekday,Very_Active
4445114986,2016-04-30,6222,4.18,4.18,0.00,0.00,0.00,4.18,0.00,0,0,290,797,2363,Saturday,1087,Weekend,Lightly Active
